air_temp,soil_temp,humidity,moisture,rainfall,crop,crop_season,season_encoded,query_season,query_season_encoded,is_correct_season
30.04132304,30.338562577902906,63.56222995,43.62668228189967,31.83192392,mothbeans,summer,1,winter,0,0
30.04132304,30.338562577902906,63.56222995,43.62668228189967,31.83192392,mothbeans,summer,1,summer,1,1
30.04132304,30.338562577902906,63.56222995,43.62668228189967,31.83192392,mothbeans,summer,1,monsoon,2,0
30.04132304,30.338562577902906,63.56222995,43.62668228189967,31.83192392,mothbeans,summer,1,year-round,3,0
27.77799528,30.338562577902906,54.82130787,43.62668228189967,50.28438729,mothbeans,summer,1,winter,0,0
27.77799528,30.338562577902906,54.82130787,43.62668228189967,50.28438729,mothbeans,summer,1,summer,1,1
27.77799528,30.338562577902906,54.82130787,43.62668228189967,50.28438729,mothbeans,summer,1,monsoon,2,0
27.77799528,30.338562577902906,54.82130787,43.62668228189967,50.28438729,mothbeans,summer,1,year-round,3,0
30.99256944,30.338562577902906,43.02151392,43.62668228189967,58.27600682,mothbeans,summer,1,winter,0,0
30.99256944,30.338562577902906,43.02151392,43.62668228189967,58.27600682,mothbeans,summer,1,summer,1,1
30.99256944,30.338562577902906,43.02151392,43.62668228189967,58.27600682,mothbeans,summer,1,monsoon,2,0
30.99256944,30.338562577902906,43.02151392,43.62668228189967,58.27600682,mothbeans,summer,1,year-round,3,0
26.4908332,30.338562577902906,47.36534833,43.62668228189967,36.99362831,mothbeans,summer,1,winter,0,0
26.4908332,30.338562577902906,47.36534833,43.62668228189967,36.99362831,mothbeans,summer,1,summer,1,1
26.4908332,30.338562577902906,47.36534833,43.62668228189967,36.99362831,mothbeans,summer,1,monsoon,2,0
26.4908332,30.338562577902906,47.36534833,43.62668228189967,36.99362831,mothbeans,summer,1,year-round,3,0
31.96987867,30.338562577902906,57.17377029,43.62668228189967,64.25520357,mothbeans,summer,1,winter,0,0
31.96987867,30.338562577902906,57.17377029,43.62668228189967,64.25520357,mothbeans,summer,1,summer,1,1
31.96987867,30.338562577902906,57.17377029,43.62668228189967,64.25520357,mothbeans,summer,1,monsoon,2,0
31.96987867,30.338562577902906,57.17377029,43.62668228189967,64.25520357,mothbeans,summer,1,year-round,3,0
25.36140526,30.338562577902906,46.82652785,43.62668228189967,55.60523179,mothbeans,summer,1,winter,0,0
25.36140526,30.338562577902906,46.82652785,43.62668228189967,55.60523179,mothbeans,summer,1,summer,1,1
25.36140526,30.338562577902906,46.82652785,43.62668228189967,55.60523179,mothbeans,summer,1,monsoon,2,0
25.36140526,30.338562577902906,46.82652785,43.62668228189967,55.60523179,mothbeans,summer,1,year-round,3,0
25.54249137,30.338562577902906,56.96640758,43.62668228189967,48.46797044,mothbeans,summer,1,winter,0,0
25.54249137,30.338562577902906,56.96640758,43.62668228189967,48.46797044,mothbeans,summer,1,summer,1,1
25.54249137,30.338562577902906,56.96640758,43.62668228189967,48.46797044,mothbeans,summer,1,monsoon,2,0
25.54249137,30.338562577902906,56.96640758,43.62668228189967,48.46797044,mothbeans,summer,1,year-round,3,0
28.99319096,30.338562577902906,62.85948245,43.62668228189967,70.4713043,mothbeans,summer,1,winter,0,0
28.99319096,30.338562577902906,62.85948245,43.62668228189967,70.4713043,mothbeans,summer,1,summer,1,1
28.99319096,30.338562577902906,62.85948245,43.62668228189967,70.4713043,mothbeans,summer,1,monsoon,2,0
28.99319096,30.338562577902906,62.85948245,43.62668228189967,70.4713043,mothbeans,summer,1,year-round,3,0
29.34317422,30.338562577902906,60.50320928,43.62668228189967,34.03335472,mothbeans,summer,1,winter,0,0
29.34317422,30.338562577902906,60.50320928,43.62668228189967,34.03335472,mothbeans,summer,1,summer,1,1
29.34317422,30.338562577902906,60.50320928,43.62668228189967,34.03335472,mothbeans,summer,1,monsoon,2,0
29.34317422,30.338562577902906,60.50320928,43.62668228189967,34.03335472,mothbeans,summer,1,year-round,3,0
28.63618921,30.338562577902906,61.39451307,43.62668228189967,68.54877876,mothbeans,summer,1,winter,0,0
28.63618921,30.338562577902906,61.39451307,43.62668228189967,68.54877876,mothbeans,summer,1,summer,1,1
28.63618921,30.338562577902906,61.39451307,43.62668228189967,68.54877876,mothbeans,summer,1,monsoon,2,0
28.63618921,30.338562577902906,61.39451307,43.62668228189967,68.54877876,mothbeans,summer,1,year-round,3,0
24.83206631,30.338562577902906,44.17085032,43.62668228189967,52.0810886,mothbeans,summer,1,winter,0,0
24.83206631,30.338562577902906,44.17085032,43.62668228189967,52.0810886,mothbeans,summer,1,summer,1,1
24.83206631,30.338562577902906,44.17085032,43.62668228189967,52.0810886,mothbeans,summer,1,monsoon,2,0
24.83206631,30.338562577902906,44.17085032,43.62668228189967,52.0810886,mothbeans,summer,1,year-round,3,0
25.44689075,30.338562577902906,58.55363573,43.62668228189967,57.04826619,mothbeans,summer,1,winter,0,0
25.44689075,30.338562577902906,58.55363573,43.62668228189967,57.04826619,mothbeans,summer,1,summer,1,1
25.44689075,30.338562577902906,58.55363573,43.62668228189967,57.04826619,mothbeans,summer,1,monsoon,2,0
25.44689075,30.338562577902906,58.55363573,43.62668228189967,57.04826619,mothbeans,summer,1,year-round,3,0
31.01274943,30.338562577902906,62.40392519,43.62668228189967,63.77192383,mothbeans,summer,1,winter,0,0
31.01274943,30.338562577902906,62.40392519,43.62668228189967,63.77192383,mothbeans,summer,1,summer,1,1
31.01274943,30.338562577902906,62.40392519,43.62668228189967,63.77192383,mothbeans,summer,1,monsoon,2,0
31.01274943,30.338562577902906,62.40392519,43.62668228189967,63.77192383,mothbeans,summer,1,year-round,3,0
27.06179658,30.338562577902906,52.3003173,43.62668228189967,60.74583498,mothbeans,summer,1,winter,0,0
27.06179658,30.338562577902906,52.3003173,43.62668228189967,60.74583498,mothbeans,summer,1,summer,1,1
27.06179658,30.338562577902906,52.3003173,43.62668228189967,60.74583498,mothbeans,summer,1,monsoon,2,0
27.06179658,30.338562577902906,52.3003173,43.62668228189967,60.74583498,mothbeans,summer,1,year-round,3,0
27.0956288,30.338562577902906,42.26206161,43.62668228189967,71.12710390000002,mothbeans,summer,1,winter,0,0
27.0956288,30.338562577902906,42.26206161,43.62668228189967,71.12710390000002,mothbeans,summer,1,summer,1,1
27.0956288,30.338562577902906,42.26206161,43.62668228189967,71.12710390000002,mothbeans,summer,1,monsoon,2,0
27.0956288,30.338562577902906,42.26206161,43.62668228189967,71.12710390000002,mothbeans,summer,1,year-round,3,0
28.56800579,30.338562577902906,57.30636014,43.62668228189967,64.53027638,mothbeans,summer,1,winter,0,0
28.56800579,30.338562577902906,57.30636014,43.62668228189967,64.53027638,mothbeans,summer,1,summer,1,1
28.56800579,30.338562577902906,57.30636014,43.62668228189967,64.53027638,mothbeans,summer,1,monsoon,2,0
28.56800579,30.338562577902906,57.30636014,43.62668228189967,64.53027638,mothbeans,summer,1,year-round,3,0
28.79929247,30.338562577902906,49.84213387,43.62668228189967,40.85534718,mothbeans,summer,1,winter,0,0
28.79929247,30.338562577902906,49.84213387,43.62668228189967,40.85534718,mothbeans,summer,1,summer,1,1
28.79929247,30.338562577902906,49.84213387,43.62668228189967,40.85534718,mothbeans,summer,1,monsoon,2,0
28.79929247,30.338562577902906,49.84213387,43.62668228189967,40.85534718,mothbeans,summer,1,year-round,3,0
27.94293692,30.338562577902906,45.41393636,43.62668228189967,69.66289997,mothbeans,summer,1,winter,0,0
27.94293692,30.338562577902906,45.41393636,43.62668228189967,69.66289997,mothbeans,summer,1,summer,1,1
27.94293692,30.338562577902906,45.41393636,43.62668228189967,69.66289997,mothbeans,summer,1,monsoon,2,0
27.94293692,30.338562577902906,45.41393636,43.62668228189967,69.66289997,mothbeans,summer,1,year-round,3,0
30.47757686,30.338562577902906,61.58245338,43.62668228189967,61.86633917,mothbeans,summer,1,winter,0,0
30.47757686,30.338562577902906,61.58245338,43.62668228189967,61.86633917,mothbeans,summer,1,summer,1,1
30.47757686,30.338562577902906,61.58245338,43.62668228189967,61.86633917,mothbeans,summer,1,monsoon,2,0
30.47757686,30.338562577902906,61.58245338,43.62668228189967,61.86633917,mothbeans,summer,1,year-round,3,0
30.58139475,30.338562577902906,50.77148138,43.62668228189967,64.58559639,mothbeans,summer,1,winter,0,0
30.58139475,30.338562577902906,50.77148138,43.62668228189967,64.58559639,mothbeans,summer,1,summer,1,1
30.58139475,30.338562577902906,50.77148138,43.62668228189967,64.58559639,mothbeans,summer,1,monsoon,2,0
30.58139475,30.338562577902906,50.77148138,43.62668228189967,64.58559639,mothbeans,summer,1,year-round,3,0
26.85911286,30.338562577902906,41.81420849,43.62668228189967,44.13827124,mothbeans,summer,1,winter,0,0
26.85911286,30.338562577902906,41.81420849,43.62668228189967,44.13827124,mothbeans,summer,1,summer,1,1
26.85911286,30.338562577902906,41.81420849,43.62668228189967,44.13827124,mothbeans,summer,1,monsoon,2,0
26.85911286,30.338562577902906,41.81420849,43.62668228189967,44.13827124,mothbeans,summer,1,year-round,3,0
26.31051759,30.338562577902906,61.18749126,43.62668228189967,35.73403813,mothbeans,summer,1,winter,0,0
26.31051759,30.338562577902906,61.18749126,43.62668228189967,35.73403813,mothbeans,summer,1,summer,1,1
26.31051759,30.338562577902906,61.18749126,43.62668228189967,35.73403813,mothbeans,summer,1,monsoon,2,0
26.31051759,30.338562577902906,61.18749126,43.62668228189967,35.73403813,mothbeans,summer,1,year-round,3,0
28.77833449,30.338562577902906,44.2252605,43.62668228189967,33.95825723,mothbeans,summer,1,winter,0,0
28.77833449,30.338562577902906,44.2252605,43.62668228189967,33.95825723,mothbeans,summer,1,summer,1,1
28.77833449,30.338562577902906,44.2252605,43.62668228189967,33.95825723,mothbeans,summer,1,monsoon,2,0
28.77833449,30.338562577902906,44.2252605,43.62668228189967,33.95825723,mothbeans,summer,1,year-round,3,0
28.90245417,30.338562577902906,43.35365671,43.62668228189967,71.90018566,mothbeans,summer,1,winter,0,0
28.90245417,30.338562577902906,43.35365671,43.62668228189967,71.90018566,mothbeans,summer,1,summer,1,1
28.90245417,30.338562577902906,43.35365671,43.62668228189967,71.90018566,mothbeans,summer,1,monsoon,2,0
28.90245417,30.338562577902906,43.35365671,43.62668228189967,71.90018566,mothbeans,summer,1,year-round,3,0
29.37687468,30.338562577902906,57.69622912,43.62668228189967,38.34303462,mothbeans,summer,1,winter,0,0
29.37687468,30.338562577902906,57.69622912,43.62668228189967,38.34303462,mothbeans,summer,1,summer,1,1
29.37687468,30.338562577902906,57.69622912,43.62668228189967,38.34303462,mothbeans,summer,1,monsoon,2,0
29.37687468,30.338562577902906,57.69622912,43.62668228189967,38.34303462,mothbeans,summer,1,year-round,3,0
24.17093241,30.338562577902906,58.25204566,43.62668228189967,59.18953429,mothbeans,summer,1,winter,0,0
24.17093241,30.338562577902906,58.25204566,43.62668228189967,59.18953429,mothbeans,summer,1,summer,1,1
24.17093241,30.338562577902906,58.25204566,43.62668228189967,59.18953429,mothbeans,summer,1,monsoon,2,0
24.17093241,30.338562577902906,58.25204566,43.62668228189967,59.18953429,mothbeans,summer,1,year-round,3,0
26.65333029,30.338562577902906,59.79023382,43.62668228189967,36.91852635,mothbeans,summer,1,winter,0,0
26.65333029,30.338562577902906,59.79023382,43.62668228189967,36.91852635,mothbeans,summer,1,summer,1,1
26.65333029,30.338562577902906,59.79023382,43.62668228189967,36.91852635,mothbeans,summer,1,monsoon,2,0
26.65333029,30.338562577902906,59.79023382,43.62668228189967,36.91852635,mothbeans,summer,1,year-round,3,0
28.19912143,30.338562577902906,53.50567601,43.62668228189967,52.13580529,mothbeans,summer,1,winter,0,0
28.19912143,30.338562577902906,53.50567601,43.62668228189967,52.13580529,mothbeans,summer,1,summer,1,1
28.19912143,30.338562577902906,53.50567601,43.62668228189967,52.13580529,mothbeans,summer,1,monsoon,2,0
28.19912143,30.338562577902906,53.50567601,43.62668228189967,52.13580529,mothbeans,summer,1,year-round,3,0
28.76488954,30.338562577902906,52.62741529,43.62668228189967,55.21606732,mothbeans,summer,1,winter,0,0
28.76488954,30.338562577902906,52.62741529,43.62668228189967,55.21606732,mothbeans,summer,1,summer,1,1
28.76488954,30.338562577902906,52.62741529,43.62668228189967,55.21606732,mothbeans,summer,1,monsoon,2,0
28.76488954,30.338562577902906,52.62741529,43.62668228189967,55.21606732,mothbeans,summer,1,year-round,3,0
29.3499706,30.338562577902906,61.25353851,43.62668228189967,40.82840673,mothbeans,summer,1,winter,0,0
29.3499706,30.338562577902906,61.25353851,43.62668228189967,40.82840673,mothbeans,summer,1,summer,1,1
29.3499706,30.338562577902906,61.25353851,43.62668228189967,40.82840673,mothbeans,summer,1,monsoon,2,0
29.3499706,30.338562577902906,61.25353851,43.62668228189967,40.82840673,mothbeans,summer,1,year-round,3,0
28.00937423,30.338562577902906,52.60950014,43.62668228189967,36.01203025,mothbeans,summer,1,winter,0,0
28.00937423,30.338562577902906,52.60950014,43.62668228189967,36.01203025,mothbeans,summer,1,summer,1,1
28.00937423,30.338562577902906,52.60950014,43.62668228189967,36.01203025,mothbeans,summer,1,monsoon,2,0
28.00937423,30.338562577902906,52.60950014,43.62668228189967,36.01203025,mothbeans,summer,1,year-round,3,0
26.85851927,30.338562577902906,48.8246387,43.62668228189967,34.7426459,mothbeans,summer,1,winter,0,0
26.85851927,30.338562577902906,48.8246387,43.62668228189967,34.7426459,mothbeans,summer,1,summer,1,1
26.85851927,30.338562577902906,48.8246387,43.62668228189967,34.7426459,mothbeans,summer,1,monsoon,2,0
26.85851927,30.338562577902906,48.8246387,43.62668228189967,34.7426459,mothbeans,summer,1,year-round,3,0
31.2123945,30.338562577902906,40.92604945,43.62668228189967,53.78769958,mothbeans,summer,1,winter,0,0
31.2123945,30.338562577902906,40.92604945,43.62668228189967,53.78769958,mothbeans,summer,1,summer,1,1
31.2123945,30.338562577902906,40.92604945,43.62668228189967,53.78769958,mothbeans,summer,1,monsoon,2,0
31.2123945,30.338562577902906,40.92604945,43.62668228189967,53.78769958,mothbeans,summer,1,year-round,3,0
24.20422636,30.338562577902906,61.43378674,43.62668228189967,46.0203959,mothbeans,summer,1,winter,0,0
24.20422636,30.338562577902906,61.43378674,43.62668228189967,46.0203959,mothbeans,summer,1,summer,1,1
24.20422636,30.338562577902906,61.43378674,43.62668228189967,46.0203959,mothbeans,summer,1,monsoon,2,0
24.20422636,30.338562577902906,61.43378674,43.62668228189967,46.0203959,mothbeans,summer,1,year-round,3,0
29.98835437,30.338562577902906,49.60384796,43.62668228189967,52.92929636,mothbeans,summer,1,winter,0,0
29.98835437,30.338562577902906,49.60384796,43.62668228189967,52.92929636,mothbeans,summer,1,summer,1,1
29.98835437,30.338562577902906,49.60384796,43.62668228189967,52.92929636,mothbeans,summer,1,monsoon,2,0
29.98835437,30.338562577902906,49.60384796,43.62668228189967,52.92929636,mothbeans,summer,1,year-round,3,0
29.93964907,30.338562577902906,54.61813464,43.62668228189967,45.43669946,mothbeans,summer,1,winter,0,0
29.93964907,30.338562577902906,54.61813464,43.62668228189967,45.43669946,mothbeans,summer,1,summer,1,1
29.93964907,30.338562577902906,54.61813464,43.62668228189967,45.43669946,mothbeans,summer,1,monsoon,2,0
29.93964907,30.338562577902906,54.61813464,43.62668228189967,45.43669946,mothbeans,summer,1,year-round,3,0
31.2119298,30.338562577902906,41.55934359,43.62668228189967,68.80141783,mothbeans,summer,1,winter,0,0
31.2119298,30.338562577902906,41.55934359,43.62668228189967,68.80141783,mothbeans,summer,1,summer,1,1
31.2119298,30.338562577902906,41.55934359,43.62668228189967,68.80141783,mothbeans,summer,1,monsoon,2,0
31.2119298,30.338562577902906,41.55934359,43.62668228189967,68.80141783,mothbeans,summer,1,year-round,3,0
26.80474415,30.338562577902906,48.23991436,43.62668228189967,43.87801983,mothbeans,summer,1,winter,0,0
26.80474415,30.338562577902906,48.23991436,43.62668228189967,43.87801983,mothbeans,summer,1,summer,1,1
26.80474415,30.338562577902906,48.23991436,43.62668228189967,43.87801983,mothbeans,summer,1,monsoon,2,0
26.80474415,30.338562577902906,48.23991436,43.62668228189967,43.87801983,mothbeans,summer,1,year-round,3,0
31.49398069,30.338562577902906,62.84916863,43.62668228189967,64.56807592,mothbeans,summer,1,winter,0,0
31.49398069,30.338562577902906,62.84916863,43.62668228189967,64.56807592,mothbeans,summer,1,summer,1,1
31.49398069,30.338562577902906,62.84916863,43.62668228189967,64.56807592,mothbeans,summer,1,monsoon,2,0
31.49398069,30.338562577902906,62.84916863,43.62668228189967,64.56807592,mothbeans,summer,1,year-round,3,0
30.99694676,30.338562577902906,46.42693735,43.62668228189967,38.31597852,mothbeans,summer,1,winter,0,0
30.99694676,30.338562577902906,46.42693735,43.62668228189967,38.31597852,mothbeans,summer,1,summer,1,1
30.99694676,30.338562577902906,46.42693735,43.62668228189967,38.31597852,mothbeans,summer,1,monsoon,2,0
30.99694676,30.338562577902906,46.42693735,43.62668228189967,38.31597852,mothbeans,summer,1,year-round,3,0
29.61253065,30.338562577902906,63.04749127,43.62668228189967,50.1978269,mothbeans,summer,1,winter,0,0
29.61253065,30.338562577902906,63.04749127,43.62668228189967,50.1978269,mothbeans,summer,1,summer,1,1
29.61253065,30.338562577902906,63.04749127,43.62668228189967,50.1978269,mothbeans,summer,1,monsoon,2,0
29.61253065,30.338562577902906,63.04749127,43.62668228189967,50.1978269,mothbeans,summer,1,year-round,3,0
29.97604322,30.338562577902906,57.03184356,43.62668228189967,44.86052932,mothbeans,summer,1,winter,0,0
29.97604322,30.338562577902906,57.03184356,43.62668228189967,44.86052932,mothbeans,summer,1,summer,1,1
29.97604322,30.338562577902906,57.03184356,43.62668228189967,44.86052932,mothbeans,summer,1,monsoon,2,0
29.97604322,30.338562577902906,57.03184356,43.62668228189967,44.86052932,mothbeans,summer,1,year-round,3,0
30.88883074,30.338562577902906,52.62696801,43.62668228189967,55.51932414,mothbeans,summer,1,winter,0,0
30.88883074,30.338562577902906,52.62696801,43.62668228189967,55.51932414,mothbeans,summer,1,summer,1,1
30.88883074,30.338562577902906,52.62696801,43.62668228189967,55.51932414,mothbeans,summer,1,monsoon,2,0
30.88883074,30.338562577902906,52.62696801,43.62668228189967,55.51932414,mothbeans,summer,1,year-round,3,0
30.39321309,30.338562577902906,60.16299493,43.62668228189967,35.37493212,mothbeans,summer,1,winter,0,0
30.39321309,30.338562577902906,60.16299493,43.62668228189967,35.37493212,mothbeans,summer,1,summer,1,1
30.39321309,30.338562577902906,60.16299493,43.62668228189967,35.37493212,mothbeans,summer,1,monsoon,2,0
30.39321309,30.338562577902906,60.16299493,43.62668228189967,35.37493212,mothbeans,summer,1,year-round,3,0
30.43683729,30.338562577902906,55.20522037,43.62668228189967,30.92014047,mothbeans,summer,1,winter,0,0
30.43683729,30.338562577902906,55.20522037,43.62668228189967,30.92014047,mothbeans,summer,1,summer,1,1
30.43683729,30.338562577902906,55.20522037,43.62668228189967,30.92014047,mothbeans,summer,1,monsoon,2,0
30.43683729,30.338562577902906,55.20522037,43.62668228189967,30.92014047,mothbeans,summer,1,year-round,3,0
25.32688786,30.338562577902906,63.18180319,43.62668228189967,32.71129281,mothbeans,summer,1,winter,0,0
25.32688786,30.338562577902906,63.18180319,43.62668228189967,32.71129281,mothbeans,summer,1,summer,1,1
25.32688786,30.338562577902906,63.18180319,43.62668228189967,32.71129281,mothbeans,summer,1,monsoon,2,0
25.32688786,30.338562577902906,63.18180319,43.62668228189967,32.71129281,mothbeans,summer,1,year-round,3,0
30.53684308,30.338562577902906,59.96664731,43.62668228189967,33.48919022,mothbeans,summer,1,winter,0,0
30.53684308,30.338562577902906,59.96664731,43.62668228189967,33.48919022,mothbeans,summer,1,summer,1,1
30.53684308,30.338562577902906,59.96664731,43.62668228189967,33.48919022,mothbeans,summer,1,monsoon,2,0
30.53684308,30.338562577902906,59.96664731,43.62668228189967,33.48919022,mothbeans,summer,1,year-round,3,0
30.38257873,30.338562577902906,40.5926071,43.62668228189967,47.95406479,mothbeans,summer,1,winter,0,0
30.38257873,30.338562577902906,40.5926071,43.62668228189967,47.95406479,mothbeans,summer,1,summer,1,1
30.38257873,30.338562577902906,40.5926071,43.62668228189967,47.95406479,mothbeans,summer,1,monsoon,2,0
30.38257873,30.338562577902906,40.5926071,43.62668228189967,47.95406479,mothbeans,summer,1,year-round,3,0
24.01825377,30.338562577902906,53.76623369,43.62668228189967,35.03404425,mothbeans,summer,1,winter,0,0
24.01825377,30.338562577902906,53.76623369,43.62668228189967,35.03404425,mothbeans,summer,1,summer,1,1
24.01825377,30.338562577902906,53.76623369,43.62668228189967,35.03404425,mothbeans,summer,1,monsoon,2,0
24.01825377,30.338562577902906,53.76623369,43.62668228189967,35.03404425,mothbeans,summer,1,year-round,3,0
28.69841277,30.338562577902906,61.14754363,43.62668228189967,65.67591794,mothbeans,summer,1,winter,0,0
28.69841277,30.338562577902906,61.14754363,43.62668228189967,65.67591794,mothbeans,summer,1,summer,1,1
28.69841277,30.338562577902906,61.14754363,43.62668228189967,65.67591794,mothbeans,summer,1,monsoon,2,0
28.69841277,30.338562577902906,61.14754363,43.62668228189967,65.67591794,mothbeans,summer,1,year-round,3,0
29.33743412,30.338562577902906,49.00323081,43.62668228189967,42.44054315,mothbeans,summer,1,winter,0,0
29.33743412,30.338562577902906,49.00323081,43.62668228189967,42.44054315,mothbeans,summer,1,summer,1,1
29.33743412,30.338562577902906,49.00323081,43.62668228189967,42.44054315,mothbeans,summer,1,monsoon,2,0
29.33743412,30.338562577902906,49.00323081,43.62668228189967,42.44054315,mothbeans,summer,1,year-round,3,0
27.96583691,30.338562577902906,61.34900107,43.62668228189967,70.10472076,mothbeans,summer,1,winter,0,0
27.96583691,30.338562577902906,61.34900107,43.62668228189967,70.10472076,mothbeans,summer,1,summer,1,1
27.96583691,30.338562577902906,61.34900107,43.62668228189967,70.10472076,mothbeans,summer,1,monsoon,2,0
27.96583691,30.338562577902906,61.34900107,43.62668228189967,70.10472076,mothbeans,summer,1,year-round,3,0
24.86803974,30.338562577902906,48.27531965,43.62668228189967,63.9187654,mothbeans,summer,1,winter,0,0
24.86803974,30.338562577902906,48.27531965,43.62668228189967,63.9187654,mothbeans,summer,1,summer,1,1
24.86803974,30.338562577902906,48.27531965,43.62668228189967,63.9187654,mothbeans,summer,1,monsoon,2,0
24.86803974,30.338562577902906,48.27531965,43.62668228189967,63.9187654,mothbeans,summer,1,year-round,3,0
25.87682261,30.338562577902906,45.96341933,43.62668228189967,38.53254678,mothbeans,summer,1,winter,0,0
25.87682261,30.338562577902906,45.96341933,43.62668228189967,38.53254678,mothbeans,summer,1,summer,1,1
25.87682261,30.338562577902906,45.96341933,43.62668228189967,38.53254678,mothbeans,summer,1,monsoon,2,0
25.87682261,30.338562577902906,45.96341933,43.62668228189967,38.53254678,mothbeans,summer,1,year-round,3,0
31.01963639,30.338562577902906,49.97675220000001,43.62668228189967,32.81296548,mothbeans,summer,1,winter,0,0
31.01963639,30.338562577902906,49.97675220000001,43.62668228189967,32.81296548,mothbeans,summer,1,summer,1,1
31.01963639,30.338562577902906,49.97675220000001,43.62668228189967,32.81296548,mothbeans,summer,1,monsoon,2,0
31.01963639,30.338562577902906,49.97675220000001,43.62668228189967,32.81296548,mothbeans,summer,1,year-round,3,0
27.43329405,30.338562577902906,87.80507732,43.62668228189967,54.73367631,mungbean,summer,1,winter,0,0
27.43329405,30.338562577902906,87.80507732,43.62668228189967,54.73367631,mungbean,summer,1,summer,1,1
27.43329405,30.338562577902906,87.80507732,43.62668228189967,54.73367631,mungbean,summer,1,monsoon,2,0
27.43329405,30.338562577902906,87.80507732,43.62668228189967,54.73367631,mungbean,summer,1,year-round,3,0
28.3340432,30.338562577902906,80.77275974,43.62668228189967,38.7976407,mungbean,summer,1,winter,0,0
28.3340432,30.338562577902906,80.77275974,43.62668228189967,38.7976407,mungbean,summer,1,summer,1,1
28.3340432,30.338562577902906,80.77275974,43.62668228189967,38.7976407,mungbean,summer,1,monsoon,2,0
28.3340432,30.338562577902906,80.77275974,43.62668228189967,38.7976407,mungbean,summer,1,year-round,3,0
27.01470397,30.338562577902906,84.34262707,43.62668228189967,55.296354,mungbean,summer,1,winter,0,0
27.01470397,30.338562577902906,84.34262707,43.62668228189967,55.296354,mungbean,summer,1,summer,1,1
27.01470397,30.338562577902906,84.34262707,43.62668228189967,55.296354,mungbean,summer,1,monsoon,2,0
27.01470397,30.338562577902906,84.34262707,43.62668228189967,55.296354,mungbean,summer,1,year-round,3,0
28.17432665,30.338562577902906,81.04554836,43.62668228189967,36.35720652,mungbean,summer,1,winter,0,0
28.17432665,30.338562577902906,81.04554836,43.62668228189967,36.35720652,mungbean,summer,1,summer,1,1
28.17432665,30.338562577902906,81.04554836,43.62668228189967,36.35720652,mungbean,summer,1,monsoon,2,0
28.17432665,30.338562577902906,81.04554836,43.62668228189967,36.35720652,mungbean,summer,1,year-round,3,0
29.87888063,30.338562577902906,87.32761241,43.62668228189967,44.75215854,mungbean,summer,1,winter,0,0
29.87888063,30.338562577902906,87.32761241,43.62668228189967,44.75215854,mungbean,summer,1,summer,1,1
29.87888063,30.338562577902906,87.32761241,43.62668228189967,44.75215854,mungbean,summer,1,monsoon,2,0
29.87888063,30.338562577902906,87.32761241,43.62668228189967,44.75215854,mungbean,summer,1,year-round,3,0
29.89232778,30.338562577902906,89.71503316,43.62668228189967,42.99498978,mungbean,summer,1,winter,0,0
29.89232778,30.338562577902906,89.71503316,43.62668228189967,42.99498978,mungbean,summer,1,summer,1,1
29.89232778,30.338562577902906,89.71503316,43.62668228189967,42.99498978,mungbean,summer,1,monsoon,2,0
29.89232778,30.338562577902906,89.71503316,43.62668228189967,42.99498978,mungbean,summer,1,year-round,3,0
28.56212158,30.338562577902906,83.24855855,43.62668228189967,56.48265193,mungbean,summer,1,winter,0,0
28.56212158,30.338562577902906,83.24855855,43.62668228189967,56.48265193,mungbean,summer,1,summer,1,1
28.56212158,30.338562577902906,83.24855855,43.62668228189967,56.48265193,mungbean,summer,1,monsoon,2,0
28.56212158,30.338562577902906,83.24855855,43.62668228189967,56.48265193,mungbean,summer,1,year-round,3,0
27.53592929,30.338562577902906,85.57019009999998,43.62668228189967,53.01899249,mungbean,summer,1,winter,0,0
27.53592929,30.338562577902906,85.57019009999998,43.62668228189967,53.01899249,mungbean,summer,1,summer,1,1
27.53592929,30.338562577902906,85.57019009999998,43.62668228189967,53.01899249,mungbean,summer,1,monsoon,2,0
27.53592929,30.338562577902906,85.57019009999998,43.62668228189967,53.01899249,mungbean,summer,1,year-round,3,0
29.68361658,30.338562577902906,87.93598094,43.62668228189967,41.82490236,mungbean,summer,1,winter,0,0
29.68361658,30.338562577902906,87.93598094,43.62668228189967,41.82490236,mungbean,summer,1,summer,1,1
29.68361658,30.338562577902906,87.93598094,43.62668228189967,41.82490236,mungbean,summer,1,monsoon,2,0
29.68361658,30.338562577902906,87.93598094,43.62668228189967,41.82490236,mungbean,summer,1,year-round,3,0
28.14448546,30.338562577902906,82.1193047,43.62668228189967,46.75690086,mungbean,summer,1,winter,0,0
28.14448546,30.338562577902906,82.1193047,43.62668228189967,46.75690086,mungbean,summer,1,summer,1,1
28.14448546,30.338562577902906,82.1193047,43.62668228189967,46.75690086,mungbean,summer,1,monsoon,2,0
28.14448546,30.338562577902906,82.1193047,43.62668228189967,46.75690086,mungbean,summer,1,year-round,3,0
29.53037621,30.338562577902906,86.73346018,43.62668228189967,59.87232071,mungbean,summer,1,winter,0,0
29.53037621,30.338562577902906,86.73346018,43.62668228189967,59.87232071,mungbean,summer,1,summer,1,1
29.53037621,30.338562577902906,86.73346018,43.62668228189967,59.87232071,mungbean,summer,1,monsoon,2,0
29.53037621,30.338562577902906,86.73346018,43.62668228189967,59.87232071,mungbean,summer,1,year-round,3,0
